epub_Date,Journal,xml_file_name,article_title,Prism,ImageJ,Matlab,Fiji,R
04-12-2018,Front_Neuroanat,PMC6288488.nxml,Cross-Regional Gradient of Dendritic Morphology in Isochronically-Sourced Mouse Supragranular Pyramidal Neurons,2,0,0,2,0
27-3-2017,Front_Neuroanat,PMC5366752.nxml,"Moxd1 Is a Marker for Sexual Dimorphism in the Medial Preoptic Area, Bed Nucleus of the Stria Terminalis and Medial Amygdala",0,2,0,0,0
14-11-2018,Front_Neural_Circuits,PMC6247779.nxml,Heterocellular Coupling Between Amacrine Cells and Ganglion Cells,0,0,0,0,2
13-8-2020,Front_Neural_Circuits,PMC7457120.nxml,Interactions Between Motor Thalamic Field Potentials and Single-Unit Spiking Are Correlated With Behavior in Rats,0,0,4,0,0
25-2-2019,Front_Neural_Circuits,PMC6397878.nxml,A Computational Model of Loss of Dopaminergic Cells in Parkinson's Disease Due to Glutamate-Induced Excitotoxicity,0,0,2,0,0
03-7-2020,Front_Neural_Circuits,PMC7350895.nxml,Mesoscopic Mapping of Stimulus-Selective Response Plasticity in the Visual Pathways Modulated by the Cholinergic System,0,0,2,0,0
09-2-2018,Front_Neural_Circuits,PMC5812298.nxml,The Medial Ventrothalamic Circuitry: Cells Implicated in a Bimodal Network,0,0,0,2,0
21-2-2020,Front_Pediatr,PMC7047334.nxml,A Multidisciplinary Intervention in Childhood Obesity Acutely Improves Insulin Resistance and Inflammatory Markers Independent From Body Composition,0,0,0,0,2
16-3-2018,Front_Mol_Neurosci,PMC5864847.nxml,Stable Density and Dynamics of Dendritic Spines of Cortical Neurons Across the Estrous Cycle While Expressing Differential Levels of Sensory-Evoked Plasticity,2,2,4,0,0
23-1-2018,Front_Mol_Neurosci,PMC5787077.nxml,NaV1.9 Potentiates Oxidized Phospholipid-Induced TRP Responses Only under Inflammatory Conditions,0,2,0,0,0
25-8-2017,Front_Mol_Neurosci,PMC5574929.nxml,Synaptic Activity and Muscle Contraction Increases PDK1 and PKCβI Phosphorylation in the Presynaptic Membrane of the Neuromuscular Junction,0,2,0,0,0
18-10-2017,Front_Mol_Neurosci,PMC5651230.nxml,TMC2 Modifies Permeation Properties of the Mechanoelectrical Transducer Channel in Early Postnatal Mouse Cochlear Outer Hair Cells,2,0,0,0,0
13-6-2017,Front_Mol_Neurosci,PMC5468370.nxml,Optimized Method for Robust Transcriptome Profiling of Minute Tissues Using Laser Capture Microdissection and Low-Input RNA-Seq,2,0,0,0,0
11-6-2018,Front_Mol_Neurosci,PMC6004407.nxml,Stable STIM1 Knockdown in Self-Renewing Human Neural Precursors Promotes Premature Neural Differentiation,0,1,0,0,0
12-6-2018,Front_Mol_Neurosci,PMC6007318.nxml,BDNF-TrkB Signaling Coupled to nPKCε and cPKCβI Modulate the Phosphorylation of the Exocytotic Protein Munc18-1 During Synaptic Activity at the Neuromuscular Junction,0,2,0,0,0
19-10-2020,Front_Mol_Neurosci,PMC7604533.nxml,Transcranial Magnetic Stimulation-Induced Plasticity Mechanisms: TMS-Related Gene Expression and Morphology Changes in a Human Neuron-Like Cell Model,4,0,0,2,0
19-2-2019,Front_Mol_Neurosci,PMC6401637.nxml,An Appraisal of the Influence of the Metabotropic Glutamate 5 (mGlu5) Receptor on Sociability and Anxiety,2,0,0,0,0
22-7-2016,Front_Mol_Neurosci,PMC4956664.nxml,The Mechanism of Regulated Release of Lasso/Teneurin-2,0,2,2,0,0
04-7-2017,Front_Mol_Neurosci,PMC5495865.nxml,Different Forms of AMPA Receptor Mediated LTP and Their Correlation to the Spatial Working Memory Formation,6,0,0,0,0
02-3-2017,Front_Mol_Neurosci,PMC5333494.nxml,The Inhibitory Effect of α/β-Hydrolase Domain-Containing 6 (ABHD6) on the Surface Targeting of GluA2- and GluA3-Containing AMPA Receptors,2,2,0,0,0
04-11-2019,Front_Psychiatry,PMC6844182.nxml,Meta-Analysis of Sex Differences in Social and Communication Function in Children With Autism Spectrum Disorder and Attention-Deficit/Hyperactivity Disorder,0,0,0,0,2
18-9-2020,Front_Psychiatry,PMC7531261.nxml,"Psychiatric Symptomatology, Mood Regulation, and Resting State Functional Connectivity of the Amygdala: Preliminary Findings in Youth With Mood Disorders and Childhood Trauma",0,0,0,0,1
06-3-2020,Front_Psychiatry,PMC7068208.nxml,A Multimodal Speech-Gesture Training Intervention for Patients With Schizophrenia and Its Neural Underpinnings – the Study Protocol of a Randomized Controlled Pilot Trial,0,0,3,0,0
30-10-2020,Front_Neurol,PMC7662121.nxml,Loss of MeCP2 Function Across Several Neuronal Populations Impairs Breathing Response to Acute Hypoxia,0,0,2,0,0
04-9-2019,Front_Neurol,PMC6742909.nxml,A Framework for Estimating the Burden of Chronic Diseases: Design and Application in the Context of Multiple Sclerosis,0,0,0,0,2
20-6-2017,Front_Neurol,PMC5476998.nxml,Atypical Teratoid Rhabdoid Tumor: Two Case Reports and an Analysis of Adult Cases with Implications for Pathophysiology and Treatment,0,0,0,0,1
20-6-2018,Front_Neurol,PMC6019446.nxml,Pre-α-pro-GDNF and Pre-β-pro-GDNF Isoforms Are Neuroprotective in the 6-hydroxydopamine Rat Model of Parkinson's Disease,0,0,2,0,0
22-1-2020,Front_Oncol,PMC6987373.nxml,Spliced XBP1 Levels Determine Sensitivity of Multiple Myeloma Cells to Proteasome Inhibitor Bortezomib Independent of the Unfolded Protein Response Mediator GRP78,1,0,0,0,0
25-9-2020,Front_Oncol,PMC7545354.nxml,Ovarian Blood Sampling Identifies Junction Plakoglobin as a Novel Biomarker of Early Ovarian Cancer,0,0,0,0,1
11-2-2020,Front_Neurosci,PMC7026268.nxml,A Connected Network of Interacting Proteins Is Involved in Human-Tau Toxicity in Drosophila,2,0,0,4,2
05-2-2020,Front_Neurosci,PMC7012790.nxml,Imagined Examples of Painful Experiences Provided by Chronic Low Back Pain Patients and Attributed a Pain Numerical Rating Score,0,0,0,0,2
28-9-2018,Front_Neurosci,PMC6190865.nxml,Bayesian Model Selection Maps for Group Studies Using M/EEG Data,0,0,1,0,0
03-4-2020,Front_Neurosci,PMC7147172.nxml,MiR-146a Ameliorates Hemoglobin-Induced Microglial Inflammatory Response via TLR4/IRAK1/TRAF6 Associated Pathways,2,2,0,0,0
26-4-2019,Front_Neurosci,PMC6498900.nxml,Induction of NTPDase1/CD39 by Reactive Microglia and Macrophages Is Associated With the Functional State During EAE,0,4,0,0,0
04-2-2020,Front_Neurosci,PMC7010856.nxml,Acute Treatment With Gleevec Does Not Promote Early Vascular Recovery Following Intracerebral Hemorrhage in Adult Male Rats,2,2,0,0,0
13-12-2019,Front_Neurosci,PMC6923677.nxml,Adaptation of Respiratory-Related Brain Regions to Long-Term Hypercapnia: Focus on Neuropeptides in the RTN,0,0,0,2,0
27-11-2018,Front_Neurosci,PMC6278610.nxml,No Effect of Transcranial Direct Current Stimulation of the Auditory Cortex on Auditory-Evoked Potentials,0,0,2,0,0
05-4-2018,Front_Neurosci,PMC5895763.nxml,Decoding Speech With Integrated Hybrid Signals Recorded From the Human Ventral Motor Cortex,0,0,2,0,0
06-7-2017,Front_Neurosci,PMC5498512.nxml,Low Intensity Focused tDCS Over the Motor Cortex Shows Inefficacy to Improve Motor Imagery Performance,0,0,2,0,0
26-4-2019,Front_Neurosci,PMC6497800.nxml,Multichannel Silicon Probes for Awake Hippocampal Recordings in Large Animals,2,0,4,0,0
17-1-2020,Front_Neurosci,PMC6978747.nxml,The Acute Effects of Amyloid-Beta1–42 on Glutamatergic Receptor and Transporter Expression in the Mouse Hippocampus,2,0,0,0,0
10-1-2019,Front_Neurosci,PMC6335318.nxml,Quantitative Analyses Help in Choosing Between Simultaneous vs. Separate EEG and fMRI,0,0,2,0,0
01-3-2018,Front_Pharmacol,PMC5837971.nxml,Unveiling the Role of Ecto-5′-Nucleotidase/CD73 in Astrocyte Migration by Using Pharmacological Tools,0,2,0,0,0
24-4-2020,Front_Pharmacol,PMC7193989.nxml,Predictive Nephrotoxicity Profiling of a Novel Antifungal Small Molecule in Comparison to Amphotericin B and Voriconazole,1,1,0,0,0
04-9-2020,Front_Pharmacol,PMC7500411.nxml,Changes of Ocular Dimensions as a Marker of Disease Progression in a Murine Model of Pigmentary Glaucoma,1,0,0,0,0
26-11-2019,Front_Pharmacol,PMC6889856.nxml,Pharmacological Antagonism of T-Type Calcium Channels Constrains Rebound Burst Firing in Two Distinct Subpopulations of GABA Neurons in the Rat Ventral Tegmental Area: Implications for α-Lipoic Acid,1,0,0,0,0
06-3-2020,Front_Pharmacol,PMC7069219.nxml,Resolvin D1 Modulates the Intracellular VEGF-Related miRNAs of Retinal Photoreceptors Challenged With High Glucose,0,2,0,0,0
26-9-2019,Front_Pharmacol,PMC6775595.nxml,Cannabidiol Administration Prevents Hypoxia-Ischemia-Induced Hypomyelination in Newborn Rats,0,1,0,0,0
29-11-2017,Front_Physiol,PMC5712816.nxml,"Neck Circumference, a Novel Indicator for Hyperuricemia",0,0,0,0,4
05-2-2018,Front_Physiol,PMC5807728.nxml,Relative Handgrip Strength Is Inversely Associated with Metabolic Profile and Metabolic Disease in the General Population in China,0,0,0,0,2
08-5-2020,Front_Physiol,PMC7227432.nxml,Cerebral Metabolic Changes During Visuomotor Adaptation Assessed Using Quantitative fMRI,0,0,0,0,2
12-10-2018,Front_Physiol,PMC6194179.nxml,Do Older Adults Select Appropriate Motor Strategies in a Stepping-Down Paradigm?,0,0,1,0,0
30-4-2018,Front_Physiol,PMC5936785.nxml,Left Ventricular Trabeculations Decrease the Wall Shear Stress and Increase the Intra-Ventricular Pressure Drop in CFD Simulations,0,0,0,4,0
11-2-2020,Front_Physiol,PMC7026504.nxml,"Naïve, Regulatory, Activated, and Memory Immune Cells Co-exist in PVATs That Are Comparable in Density to Non-PVAT Fats in Health",2,0,0,0,0
07-9-2017,Front_Physiol,PMC5594097.nxml,Novel Heparin Receptor Transmembrane Protein 184a Regulates Angiogenesis in the Adult Zebrafish Caudal Fin,0,2,0,0,0
25-6-2020,Front_Plant_Sci,PMC7332886.nxml,Systematic Review of Plant Ribosome Heterogeneity and Specialization,0,0,0,0,1
05-8-2020,Front_Plant_Sci,PMC7419627.nxml,Nitric Oxide Cooperates With Auxin to Mitigate the Alterations in the Root System Caused by Cadmium and Arsenic,0,1,0,0,0
13-3-2020,Front_Plant_Sci,PMC7083176.nxml,De novo Assembly of Transcriptomes From a B73 Maize Line Introgressed With a QTL for Resistance to Gray Leaf Spot Disease Reveals a Candidate Allele of a Lectin Receptor-Like Kinase,0,0,0,0,2
06-6-2019,Front_Plant_Sci,PMC6563415.nxml,Phosphorus Allocation to Leaves of Beech Saplings Reacts to Soil Phosphorus Availability,0,0,0,0,1
07-6-2019,Front_Plant_Sci,PMC6566537.nxml,Acidity Drop and Coloration in Clementine: Implications for Fruit Quality and Harvesting Practices,0,0,0,0,2
23-6-2020,Front_Plant_Sci,PMC7344315.nxml,An Optimized in situ Quantification Method of Leaf H2O2 Unveils Interaction Dynamics of Pathogenic and Beneficial Bacteria in Wheat,0,2,0,0,0
05-2-2020,Front_Psychol,PMC7012900.nxml,Investigating Priming Effects of Physical Practice on Motor Imagery-Induced Event-Related Desynchronization,0,0,1,0,1
16-10-2019,Front_Psychol,PMC6805692.nxml,Relating Neuroticism to Emotional Exhaustion: A Dynamic Approach to Personality,0,0,1,0,0
24-4-2018,Front_Psychol,PMC5928445.nxml,Muscle Activation During Grasping With and Without Motor Imagery in Healthy Volunteers and Patients After Stroke or With Parkinson's Disease,0,0,4,0,0
28-7-2016,Front_Psychol,PMC4963605.nxml,Smartphone-Based Psychotherapeutic Micro-Interventions to Improve Mood in a Real-World Setting,0,0,0,0,2
22-1-2020,Front_Psychol,PMC6990689.nxml,Retrieval Practice Improves Recollection-Based Memory Over a Seven-Day Period in Younger and Older Adults,0,0,2,0,0
10-1-2019,Front_Microbiol,PMC6335563.nxml,Origin of the Mobile Di-Hydro-Pteroate Synthase Gene Determining Sulfonamide Resistance in Clinical Isolates,2,0,0,0,0
13-7-2016,Front_Microbiol,PMC4943231.nxml,Region 4 of Rhizobium etli Primary Sigma Factor (SigA) Confers Transcriptional Laxity in Escherichia coli,0,0,0,0,4
20-3-2020,Front_Microbiol,PMC7099616.nxml,Time-Course RNAseq Reveals Exserohilum turcicum Effectors and Pathogenicity Determinants,0,0,0,0,12
04-4-2019,Front_Microbiol,PMC6458305.nxml,Biodistribution of Liposome-Encapsulated Bacteriophages and Their Transcytosis During Oral Phage Therapy,4,0,0,0,0
23-7-2020,Front_Microbiol,PMC7390942.nxml,Salmonella Typhimurium Level in Mealworms (Tenebrio molitor) After Exposure to Contaminated Substrate,2,0,0,0,0
03-4-2018,Front_Microbiol,PMC5891625.nxml,Stem Cell Transcription Factor FoxO Controls Microbiome Resilience in Hydra,0,0,0,0,2
11-9-2018,Front_Microbiol,PMC6145149.nxml,"Mycolicibacterium smegmatis, Basonym Mycobacterium smegmatis, Expresses Morphological Phenotypes Much More Similar to Escherichia coli Than Mycobacterium tuberculosis in Quantitative Structome Analysis and CryoTEM Examination",0,2,0,2,0
25-6-2020,Front_Microbiol,PMC7329995.nxml,Genome-Wide Identification of Genes Involved in General Acid Stress and Fluoride Toxicity in Saccharomyces cerevisiae,2,0,0,0,0
29-8-2018,Front_Vet_Sci,PMC6123354.nxml,Evaluation of the Prevalence and Risk Factors for Undernutrition in Hospitalized Dogs,0,0,0,0,2
21-11-2019,Genetics,PMC6944401.nxml,Loss of Chondroitin Sulfate Modification Causes Inflammation and Neurodegeneration in skt Mice,1,0,0,0,0
8-9-2016,Genome_Med,PMC5015242.nxml,Epigenomic and metabolic responses of hypothalamic POMC neurons to gestational nicotine exposure in adult offspring,2,0,0,0,0
22-1-2019,Glia,PMC6590475.nxml,"Blockade of microglial adenosine A2A receptor suppresses elevated pressure‐induced inflammation, oxidative stress, and cell death in retinal cells",0,1,0,0,0
17-7-2019,Glia,PMC6771819.nxml,Neuronal input triggers Ca2+ influx through AMPA receptors and voltage‐gated Ca2+ channels in oligodendrocytes,1,0,0,0,0
26-6-2017,Gigascience,PMC5624284.nxml,"Two distinct metacommunities characterize the gut microbiota in Crohn's
disease patients",0,0,0,0,2
06-12-2017,Gigascience,PMC5765564.nxml,The intriguing evolution of effect sizes in biomedical research over time: smaller but more often statistically significant,0,0,0,0,2
02-4-2018,Gigascience,PMC5906903.nxml,Improving the annotation of the Heterorhabditis bacteriophora genome,0,0,0,0,2
30-7-2020,Gigascience,PMC7391413.nxml,EHRtemporalVariability: delineating temporal data-set shifts in electronic health records,0,0,0,0,2
23-8-2017,Gigascience,PMC5632293.nxml,Proteomic landscape of the primary somatosensory cortex upon sensory deprivation,0,0,2,0,2
26-2-2020,Gigascience,PMC7043059.nxml,Artificial intelligence deciphers codes for color and odor perceptions based on large-scale chemoinformatic data,0,0,2,0,0
19-8-2017,Gigascience,PMC5632294.nxml,Bayes Forest: a data-intensive generator of morphological tree clones,0,0,2,0,0
30-5-2019,Glycobiology,PMC6704368.nxml,Transgenic overexpression of polysialyltransferase ST8SiaIV under the control of a neuron-specific promoter does not affect brain development but impairs exploratory behavior,1,1,0,0,0
8-4-2020,Heart_Vessels,PMC7256098.nxml,Vascular smooth muscle cell phenotypic transition regulates gap junctions of cardiomyocyte,0,1,0,0,0
19-2-2018,Hippocampus,PMC5947642.nxml,"Novel encoding and updating of positional, or directional, spatial cues are processed by distinct hippocampal subfields: Evidence for parallel information processing and the “what” stream",0,0,0,1,0
30-5-2020,Hum_Cell,PMC7324429.nxml,Investigation of the effects of urea cycle amino acids on the expression of ALB and CEBPB in the human hepatocellular carcinoma cell line FLC-4,0,1,0,0,0
06-10-2019,Hum_Brain_Mapp,PMC7267930.nxml,Temporal stability of functional brain modules associated with human intelligence,0,0,1,0,0
08-7-2020,Hum_Brain_Mapp,PMC7502832.nxml,"Multiparameter mapping of relaxation (R1, R2*), proton density and magnetization transfer saturation at 3 T: A multicenter dual‐vendor reproducibility and repeatability study",0,0,1,0,0
15-10-2019,Hum_Brain_Mapp,PMC7267957.nxml,Altered resting‐state functional connectivity within the developing social brain after pediatric traumatic brain injury,0,0,2,0,0
19-6-2020,Hum_Brain_Mapp,PMC7469862.nxml,Automated classification of depression from structural brain measures across two independent community‐based cohorts,0,0,1,0,0
04-3-2020,Hum_Mol_Genet,PMC7254847.nxml,Mice carrying an analogous heterozygous dynamin 2 K562E mutation that causes neuropathy in humans develop predominant characteristics of a primary myopathy,1,0,0,0,0
04-3-2020,Hum_Mol_Genet,PMC7254847.nxml,Mice carrying an analogous heterozygous dynamin 2 K562E mutation that causes neuropathy in humans develop predominant characteristics of a primary myopathy,1,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
4-2-2020,Immunity,PMC7111202.nxml,Analysis of a Therapeutic Antibody Cocktail Reveals Determinants for Cooperative and Broad Ebolavirus Neutralization,2,0,0,0,0
15-7-2020,Immunity,PMC7362873.nxml,The Cytokine TGF-β Induces Interleukin-31 Expression from Dermal Dendritic Cells to Activate Sensory Neurons and Stimulate Wound Itching,2,0,0,0,0
15-7-2020,Immunity,PMC7362873.nxml,The Cytokine TGF-β Induces Interleukin-31 Expression from Dermal Dendritic Cells to Activate Sensory Neurons and Stimulate Wound Itching,2,0,0,0,0
8-5-2020,Immunity,PMC7207120.nxml,Inflammatory Type 2 cDCs Acquire Features of cDC1s and Macrophages to Orchestrate Immunity to Respiratory Virus Infection,2,0,0,0,0
8-5-2020,Immunity,PMC7207120.nxml,Inflammatory Type 2 cDCs Acquire Features of cDC1s and Macrophages to Orchestrate Immunity to Respiratory Virus Infection,2,0,0,0,0
4-8-2020,Immunity,PMC7402670.nxml,Acute SARS-CoV-2 Infection Impairs Dendritic Cell and T Cell Responses,2,0,0,0,0
23-10-2020,Int_J_Mol_Sci,PMC7660671.nxml,Molecular Manipulation of MicroRNA397 Abundance Influences the Development and Salt Stress Response of Arabidopsis thaliana,0,1,0,0,0
25-9-2020,Int_J_Mol_Sci,PMC7583908.nxml,PKM2 Determines Myofiber Hypertrophy In Vitro and Increases in Response to Resistance Exercise in Human Skeletal Muscle,1,3,0,0,0
12-6-2020,Int_J_Mol_Sci,PMC7349683.nxml,Silencing Core Spliceosome Sm Gene Expression Induces a Cytotoxic Splicing Switch in the Proteasome Subunit Beta 3 mRNA in Non-Small Cell Lung Cancer Cells,1,1,0,0,0
16-10-2020,Int_J_Mol_Sci,PMC7590058.nxml,Binding Mode Exploration of B1 Receptor Antagonists’ by the Use of Molecular Dynamics and Docking Simulation—How Different Target Engagement Can Determine Different Biological Effects,1,0,0,0,0
11-9-2019,Int_J_Mol_Sci,PMC6769484.nxml,Deficiency of Mitochondrial Aspartate-Glutamate Carrier 1 Leads to Oligodendrocyte Precursor Cell Proliferation Defects Both In Vitro and In Vivo,1,0,0,3,0
23-4-2018,Int_J_Mol_Sci,PMC5979332.nxml,Erythropoietin Intensifies the Proapoptotic Activity of LFM-A13 in Cells and in a Mouse Model of Colorectal Cancer,0,1,0,0,0
